PM10
66.42333333
29.01833333
36.58166667
42.1475
76.39333333
39.0375
34.24083333
44.2725
49.0925
37.24166667
43.90916667
43.43166667
58.13083333
71.645
62.11166667
81.9925
35.365
33.005
63.00833333
47.86833333
59.79333333
45.775
43.35583333
53.035
60.18
40.56166667
48.42916667
44.12416667
50.26333333
38.615
40.52833333
31.14833333
42.67
60.56083333
79.05583333
92.8275
53.375
46.49083333
101.1183333
39.51
98.70472222
88.54361111
35.33916667
31.04333333
55.89666667
77.495
40.77333333
65.12166667
62.11
62.14166667
50.585
23.52166667
248.1208333
568.67
107.5341667
72.20933333
34.35566667
30.94166667
43.38916667
98.755
89.83916667
51.575
41.6275
40.99083333
45.6875
50.88333333
86.06416667
69.82666667
32.16343403
41.42989931
32.27083333
42.48083333
38.37833333
43.08583333
91.52166667
129.0421667
76.60366667
53.70444444
99.92138889
170.37
146.9583333
55.97708333
42.93125
41.645
45.8325
53.20583333
44.5625
70.46
151.51
109.0433333
22.86016667
21.6975
32.68083333
15.27666667
17.9115
59.9735
40.13
28.73333333
49.2553125
54.74552083
67.78833333
48.09666667
26.41763468
19.26903199
44.41083333
78.02
69.06583333
56.98333333
29.32166667
13.60666667
42.82916667
70.97619048
63.03072394
72.06141892
58.81907801
58.24975177
63.26796508
47.00403846
42.21333333
31.12666667
41.67528788
37.37827273
25.65992424
49.67657576
39.36072727
45.72275379
41.98479167
53.78166667
39.91
40.4275
40.99333333
37.75416667
66.14833333
56.54166667
97.1775
50.64833333
53.31916667
42.11416667
49.13416667
39.71083333
42.3775
51.22
42.33833333
31.66166667
41.86833333
39.24666667
36.00083333
40.47833333
47.01
38.11833333
42.52020833
37.40479167
35.7325
42.07
38.54433333
30.79816667
30.59
30.5
37.10583333
42.87666667
48.15333333
40.0375
44.3876087
72.24481884
31.02905797
37.10184783
47.0975
44.32083333
26.67916667
23.44833333
37.6825
21.735
30.07916667
33.97333333
40.07666667
38.58416667
11.52333333
12.58
22.68833333
23.50333333
31.22916667
33.9825
49.95833333
38.2025
30.6625
32.885
29.125
33.01166667
8.8625
10.73666667
20.14416667
26.28916667
9.701666667
31.08333333
63.09
46.68583333
11.11666667
11.04166667
28.36833333
23.56666667
21.45916667
26.16083333
31.80916667
26.85583333
14.84916667
18.93416667
17.40826577
26.71682432
34.75993243
39.12581081
68.965
57.40166667
46.52666667
30.22
27.34666667
25.58285714
30.66547619
33.14166667
38.17666667
31.75583333
19.6925
29.11136129
56.61947204
50.32583333
37.7325
38.33333333
64.78916667
64.95166667
25.28765253
21.63072376
34.16473396
34.58470951
29.85218506
36.27828964
36.55256626
28.00555256
8.966907029
11.45616458
20.85648759
27.33389394
30.23546695
31.24703996
30.94735884
23.68606608
24.5177856
23.99731929
31.71577604
29.36084737
13.82899162
13.6704692
13.47194678
17.19703547
27.87254083
35.12012952
21.2128571
20.87850135
29.86997893
24.60895651
16.04876742
13.10126228
19.25353643
32.29
47.86491228
48.17258772
40.08905229
40.67583333
36.68993322
36.42101449
48.87
33.35136986
31.07034247
22.86881279
17.58987065
15.01822917
29.41840278
41.51388889
27.44618056
28.03038194
31.49435764
45.31206597
52.00434028
32.55902778
21.56423611
15.84201389
17.60329861
31.10136627
46.86911984
58.95225694
69.38628472
58.59635417
75.44370994
97.47382479
96.75694444
114.9438783
78.37411936
49.90055556
34.32
29.53333333
31.74416667
35.70333333
30.87333333
23.17148168
28.78185165
31.44333333
40.60833333
51.5875
70.4625
85.65333333
80.955
48.39916667
9.216444444
4.543555556
12.61416667
46.36
42.18083333
16.33583333
13.01458333
11.86625
19.175
27.70833333
19.55416667
9.860833333
14.72330087
37.29169913
50.16916667
30.23851852
8.899814815
23.7575
12.045
33.77833333
39.42166667
44.26863095
38.87801905
42.13168333
51.4875
51.46673077
19.67410256
38.63083333
33.85083333
34.24333333
51.03666667
63.28192154
69.62791667
46.93682846
33.64416667
31.39333333
41.98333333
47.44033333
55.19966667
28.58166667
20.455
42.98833333
63.01166667
56.84953704
52.8012963
64.69787037
59.86212963
100.335
29.05166667
76.3175
29.89333333
27.60416667
58.03969136
61.08333333
63.88530864
66.67816667
51.23162411
91.907013
74.05052955
31.4375
55.39833333
39.33083333
33.42666667
36.135
32.19
39.62666667
48.77666667
37.4275
43.2825
50.46666667
68.69083333
69.445
54.87833333
33.23416667
37.80666667
51.20583333
49.61833333
29.99833333
38.3475
49.875
78.24083333
62.895
58.18833333
48.69166667
39.79833333
38.725
39.76166667
44.65333333
56.26166667
55.19666667
44.32666667
49.90666667
45.71166667
72.65375
49.14541667
40.39416667
45.93166667
32.90416667
15.19333333
29.40083333
32.09416667
27.005
38.39666667
44.075
82.03083333
44.07083333
26.32416667
42.69166667
52.44166667
32.01583333
49.62916667
49.0975
65.05083333
45.85083333
54.54666667
30.65833333
36.88169355
54.92497312
68.105
22.09166667
92.635
107.3025
70.14677842
44.64655492
34.74917872
35.68998795
42.98083333
61.29166667
64.49143678
57.20439655
64.24166667
75.41083333
66.71916667
76.82833333
82.08666667
86.69583333
72.26
80.785
40.86916667
69.68166667
65.85833333
66.26333333
69.75
96.65586207
91.6628046
51.11716667
71.54333333
79.6775
51.815
29.54416667
58.03166667
73.74833333
42.7025
76.87083333
116.8166667
133.4289286
46.75440476
56.6475
57.79666667
56.66
54.43666667
51.2325
45.16833333
62.18666667
45.52166667
62.74913218
28.74025287
81.5917931
193.54
141.5098736
77.16724713
78.52836782
49.65333333
57.73416667
63.24583333
75.5775
44.43166667
45.54666667
18.63770833
49.34848214
54.11880952
50.9
114.1866667
51.85083333
59.05583333
30.34583333
28.79166667
29.16583333
38.85333333
34.5625
31.8175
35.34333333
66.84083333
50.84166667
38.61583333
51.05666667
38.225
55.02583333
67.72583333
32.475
89.85833333
106.2333333
90.69333333
76.475
81.21601449
90.91065217
78.22083333
41.01666667
36.18333333
45.62166667
52.11416667
49.98666667
22.93166667
41.9875
37.775
53.59083333
59.635
48.21916667
30.22
63.415
51.3475
35.45
30.5875
53.7625
66.13583333
40.35833333
51.61916667
61.64833333
69.815
45.66314103
55.03211806
32.52430556
31.11979167
34.63541667
60.7578125
36.22482639
30.00086806
20.9234871
13.61765873
39.32075893
21.12420635
12.87583333
17.51166667
40.6425
54.71583333
38.49166667
34.90416667
52.84666667
37.09916667
29.98
28.69166667
18.29166667
9.3975
14.22666667
27.67916667
36.295
36.73833333
31.105
35.93416667
41.43694444
38.17805556
43.705
33.91416667
35.06070833
56.21345833
45.42333333
44.1949359
38.54032051
32.82057692
27.08833333
29.29666667
32.43333333
41.09416667
59.21052632
36.86780702
39.55166667
33.04
63.60359649
32.65229061
42.38577957
36.13166667
35.76166667
36.55083333
46.1875
41.5275
53.17
60.035
33.43766667
27.30673256
29.08197674
33.6602907
35.28916667
29.5725
13.7375
13.1275
10.54333333
16.4775
27.5475
18.5325
60.07828431
32.58254902
21.29
21.97916667
30.7
58.68127778
75.97431046
47.32402288
42.32955556
41.45416667
38.7925
29.26416667
18.24583333
31.75982759
40.68683908
50.61833333
29.17416667
22.63416667
13.16383716
18.23449617
33.22454023
39.37545977
50.42752331
61.13405797
52.70289855
44.69565217
35.04800725
34.71105072
14.02445652
30.16757246
45.9365942
28.97826087
16.7807971
30.71362775
27.60296917
38.8949575
26.61942696
21.64219128
18.81745561
27.58337309
42.47068696
53.0572576
41.98386544
70.61522652
77.12654157
53.84763923
50.51707022
54.77188404
64.0113827
63.20058542
24.37164824
29.51666667
11.15333333
16.68916667
16.055
41.76596154
44.75237179
37.03333333
34.70166667
26.02833333
29.332
23.01257478
34.14231427
40.84508065
58.73951369
72.98478006
32.92254643
35.05857669
63.22481529
41.14084555
41.47111193
50.14673349
73.84682291
61.91034021
53.78904816
58.05622923
54.30416667
73.85083333
93.57275641
56.3525641
43.67798196
61.2258642
41.74837302
38.05579365
26.95666667
38.66125
54.28541667
71.5675
80.4775
40.47416667
45.8305914
50.29357527
37.06666667
53.75416667
81.02833333
85.32598765
26.16817901
50.45583333
56.54731884
34.15434783
34.10166667
34.5575
46.12641473
61.45699612
52.9798062
34.64594961
32.64445652
58.5506677
49.05820911
37.67666667
53.32
40.16598765
29.27817901
52.27
67.105
56.00333333
49.5925
40.90833333
44.07833333
35.24583333
41.91
57.70833333
77.365
110.3358333
78.9925
55.255
35.95166667
20.8875
54.04166667
31.13416667
59.27583333
31.345
24.36083333
29.82336957
29.5007971
43.72
27.19333333
46.88166667
67.86833333
99.564
102.361
57.025
47.83094298
74.15930702
46.91178947
39.09212719
48.7175
63.9775
107.3316667
32.07666667
26.61333333
48.02916667
28.72666667
35.52666667
32.47166667
68.07
95.7125
69.06350877
40.25565789
39.92333333
53.46333333
50.395
32.2675
28.6775
30.65
43.2725
50.8575
60.3175
68.52760753
45.99739247
30.75666667
42.845
43.69333333
46.19333333
39.41011494
33.89821839
28.265
46.11166667
46.66916667
38.125
41.935
56.655
32.76543548
42.36206452
51.125
66.55666667
35.84583333
32.83261494
42.67905172
46.37916667
43.91833333
62.085
88.48083333
61.46568182
48.56947443
41.38151042
62.9775
74.705
72.34083333
74.51083333
97.805
98.33167824
52.70541667
73.24113095
59.70470238
65.17708333
61.16958333
72.90528604
81.06345238
55.49333333
66.04916667
48.96583333
22.67166667
46.04083333
77.125
72.3325
48.44916667
25.64666667
41.93666667
61.53666667
39.9825
26.70166667
55.8725
64.36583333
69.29416667
56.2875
65.85083333
59.77666667
46.31
40.58666667
82.95166667
82.51083333
67.57666667
60.97
49.21166667
42.655
58.51833333
43.75166667
45.19583333
63.37333333
62.35916667
91.2375
91.7625
98.74166667
69.67583333
63.25583333
55.29083333
194.375
92.13916667
173.645
124.8483333
43.36083333
71.06166667
73.705
50.43833333
58.56333333
43.7735
35.18396667
39.23818148
48.66935185
46.55666667
37.71666667
30.915
42.695
35.325
26.31833333
38.13333333
24.29666667
33.225
45.70166667
68.92833333
49.25833333
37.64666667
38.34166667
28.65583333
30.8125
28.695
25.965
20.55583333
16.25583333
43.85666667
60.21666667
48.82833333
29.43
30.71833333
36.455
43.73666667
51.64
68.0675
51.55666667
44.34666667
53.32583333
52.575
58.1475
38.3475
43.63416667
41.87583333
36.06083333
26.76
30.2075
47.8425
50.80166667
53.81166667
42.64333333
25.5006683
22.73555719
33.90147059
39.68141176
48.56755882
21.97166667
26.15333333
26.53916667
13.60144928
39.69521739
46.71
49.98083333
47.50666667
20.59333333
17.47666667
22.5375
26.24333333
37.88
51.74833333
59.23083333
56.48666667
48.88
34.5975
26.9575
18.21
28.81333333
29.96166667
15.5375
22.15083333
21.80666667
21.90416667
35.61916667
24.29916667
26.80833333
30.78583333
25.55166667
32.82166667
41.6009
32.82465556
8.085062724
10.85604839
10.98916667
10.07666667
8.806666667
